Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted,Current Employment
1992,December,12/01/1992,90930000,Local Government,N,62400
1992,December,12/01/1992,90000000,Government,N,128100
1992,December,12/01/1992,70720000,Accommodation and Food Service,N,38100
1992,December,12/01/1992,55530000,Real Estate and Rental and Leasing,N,9600
1992,December,12/01/1992,65610000,Educational Services,N,8900
1992,December,12/01/1992,31000000,Durable Goods,N,43200
1992,December,12/01/1992,40000000,"Trade, Transportation and Utilities",N,125000
1992,December,12/01/1992,60540000,"Professional, Scientific and Technical S",N,33200
1992,December,12/01/1992,60000000,Professional and Business Services,N,78100
1992,December,12/01/1992,1000000,Total Wage and Salary,N,604200
1992,December,12/01/1992,30000000,Manufacturing,N,71100
1992,December,12/01/1992,41000000,Wholesale Trade,N,33400
1992,December,12/01/1992,60550000,Management of Companies and Enterprises,N,15600
1992,December,12/01/1992,43000000,"Transportation, Warehousing and Utilitie",N,24700
1992,December,12/01/1992,0,Total Nonfarm,N,603000
1992,December,12/01/1992,90920000,State Government,N,41700
1992,December,12/01/1992,55520000,Finance and Insurance,N,18300
1991,January,01/01/1991,32000000,Nondurable Goods,N,30800
1991,January,01/01/1991,42000000,Retail Trade,N,67600
1991,January,01/01/1991,50000000,Information,N,17000
1991,January,01/01/1991,70000000,Leisure and Hospitality,N,44200
1991,January,01/01/1991,70710000,"Arts, Entertainment, and Recreation",N,6300
1991,January,01/01/1991,6000000,Goods Producing,N,106700
1991,January,01/01/1991,60560000,Administrative and Support and Waste Ser,N,27200
1991,January,01/01/1991,80000000,Other Services,N,19700
1991,January,01/01/1991,65000000,Educational and Health Services,N,64500
1991,January,01/01/1991,65620000,Health Care and Social Assistance,N,57000
1991,January,01/01/1991,11000000,Total Farm,N,1200
1991,January,01/01/1991,15000000,"Natural Resources, Mining and Constructi",N,28900
1991,January,01/01/1991,7000000,Service Providing,N,502000
1991,January,01/01/1991,90930000,Local Government,N,61600
1991,January,01/01/1991,55000000,Financial Activities,N,30800
1991,January,01/01/1991,90910000,Federal Government,N,23900
1991,January,01/01/1991,1000000,Total Wage and Salary,N,609900
1991,January,01/01/1991,40000000,"Trade, Transportation and Utilities",N,128200
1991,January,01/01/1991,70720000,Accommodation and Food Service,N,37900
1991,January,01/01/1991,90000000,Government,N,124800
1991,January,01/01/1991,65610000,Educational Services,N,7500
1991,January,01/01/1991,55530000,Real Estate and Rental and Leasing,N,10900
1991,January,01/01/1991,31000000,Durable Goods,N,47000
1991,January,01/01/1991,60000000,Professional and Business Services,N,72800
1991,January,01/01/1991,60540000,"Professional, Scientific and Technical S",N,30200
1991,January,01/01/1991,0,Total Nonfarm,N,608700
1991,January,01/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,26800
1991,January,01/01/1991,30000000,Manufacturing,N,77800
1991,January,01/01/1991,41000000,Wholesale Trade,N,33800
1991,January,01/01/1991,60550000,Management of Companies and Enterprises,N,15400
1991,January,01/01/1991,90920000,State Government,N,39300
1991,January,01/01/1991,55520000,Finance and Insurance,N,19900
1991,February,02/01/1991,50000000,Information,N,16900
1991,February,02/01/1991,70000000,Leisure and Hospitality,N,45700
1991,February,02/01/1991,60560000,Administrative and Support and Waste Ser,N,27500
1991,February,02/01/1991,70710000,"Arts, Entertainment, and Recreation",N,7100
1991,February,02/01/1991,6000000,Goods Producing,N,103600
1991,February,02/01/1991,32000000,Nondurable Goods,N,29000
1991,February,02/01/1991,42000000,Retail Trade,N,65900
1991,February,02/01/1991,80000000,Other Services,N,19300
1991,February,02/01/1991,65620000,Health Care and Social Assistance,N,57500
1991,February,02/01/1991,65000000,Educational and Health Services,N,65900
1991,February,02/01/1991,55000000,Financial Activities,N,31400
1991,February,02/01/1991,90910000,Federal Government,N,23900
1991,February,02/01/1991,15000000,"Natural Resources, Mining and Constructi",N,28100
1991,February,02/01/1991,7000000,Service Providing,N,505700
1991,February,02/01/1991,11000000,Total Farm,N,1200
1991,February,02/01/1991,90930000,Local Government,N,62600
1991,February,02/01/1991,60540000,"Professional, Scientific and Technical S",N,31300
1991,February,02/01/1991,60000000,Professional and Business Services,N,74000
1991,February,02/01/1991,40000000,"Trade, Transportation and Utilities",N,126200
1991,February,02/01/1991,1000000,Total Wage and Salary,N,610500
1991,February,02/01/1991,70720000,Accommodation and Food Service,N,38600
1991,February,02/01/1991,90000000,Government,N,126300
1991,February,02/01/1991,65610000,Educational Services,N,8400
1991,February,02/01/1991,55530000,Real Estate and Rental and Leasing,N,11000
1991,February,02/01/1991,31000000,Durable Goods,N,46500
1991,February,02/01/1991,0,Total Nonfarm,N,609300
1991,February,02/01/1991,60550000,Management of Companies and Enterprises,N,15200
1991,February,02/01/1991,90920000,State Government,N,39800
1991,February,02/01/1991,41000000,Wholesale Trade,N,33400
1991,February,02/01/1991,30000000,Manufacturing,N,75500
1991,February,02/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,26900
1991,February,02/01/1991,55520000,Finance and Insurance,N,20400
1991,March,03/01/1991,50000000,Information,N,17100
1991,March,03/01/1991,70000000,Leisure and Hospitality,N,45800
1991,March,03/01/1991,60560000,Administrative and Support and Waste Ser,N,28000
1991,March,03/01/1991,70710000,"Arts, Entertainment, and Recreation",N,7200
1991,March,03/01/1991,6000000,Goods Producing,N,103300
1991,March,03/01/1991,32000000,Nondurable Goods,N,28900
1991,March,03/01/1991,42000000,Retail Trade,N,65400
1991,March,03/01/1991,80000000,Other Services,N,19500
1991,March,03/01/1991,65620000,Health Care and Social Assistance,N,57400
1991,March,03/01/1991,65000000,Educational and Health Services,N,65700
1991,March,03/01/1991,55000000,Financial Activities,N,31200
1991,March,03/01/1991,90910000,Federal Government,N,23900
1991,March,03/01/1991,15000000,"Natural Resources, Mining and Constructi",N,28700
1991,March,03/01/1991,7000000,Service Providing,N,505900
1991,March,03/01/1991,11000000,Total Farm,N,1100
1991,March,03/01/1991,90930000,Local Government,N,62900
1991,March,03/01/1991,60540000,"Professional, Scientific and Technical S",N,31500
1991,March,03/01/1991,60000000,Professional and Business Services,N,74700
1991,March,03/01/1991,40000000,"Trade, Transportation and Utilities",N,125200
1991,March,03/01/1991,1000000,Total Wage and Salary,N,610400
1991,March,03/01/1991,70720000,Accommodation and Food Service,N,38600
1991,March,03/01/1991,90000000,Government,N,126800
1991,March,03/01/1991,65610000,Educational Services,N,8300
1991,March,03/01/1991,55530000,Real Estate and Rental and Leasing,N,11000
1991,March,03/01/1991,31000000,Durable Goods,N,45700
1991,March,03/01/1991,0,Total Nonfarm,N,609300
1991,March,03/01/1991,60550000,Management of Companies and Enterprises,N,15200
1991,March,03/01/1991,90920000,State Government,N,40000
1991,March,03/01/1991,41000000,Wholesale Trade,N,33300
1991,March,03/01/1991,30000000,Manufacturing,N,74600
1991,March,03/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,26500
1991,March,03/01/1991,55520000,Finance and Insurance,N,20200
1991,April,04/01/1991,50000000,Information,N,18300
1991,April,04/01/1991,70000000,Leisure and Hospitality,N,44700
1991,April,04/01/1991,60560000,Administrative and Support and Waste Ser,N,29200
1991,April,04/01/1991,70710000,"Arts, Entertainment, and Recreation",N,6400
1991,April,04/01/1991,6000000,Goods Producing,N,100900
1991,April,04/01/1991,32000000,Nondurable Goods,N,26600
1991,April,04/01/1991,42000000,Retail Trade,N,65400
1991,April,04/01/1991,80000000,Other Services,N,18900
1991,April,04/01/1991,65620000,Health Care and Social Assistance,N,58900
1991,April,04/01/1991,65000000,Educational and Health Services,N,66600
1991,April,04/01/1991,55000000,Financial Activities,N,30100
1991,April,04/01/1991,90910000,Federal Government,N,24000
1991,April,04/01/1991,15000000,"Natural Resources, Mining and Constructi",N,28200
1991,April,04/01/1991,7000000,Service Providing,N,505700
1991,April,04/01/1991,11000000,Total Farm,N,1200
1991,April,04/01/1991,90930000,Local Government,N,63000
1991,April,04/01/1991,60540000,"Professional, Scientific and Technical S",N,31500
1991,April,04/01/1991,60000000,Professional and Business Services,N,76800
1991,April,04/01/1991,40000000,"Trade, Transportation and Utilities",N,123200
1991,April,04/01/1991,1000000,Total Wage and Salary,N,607800
1991,April,04/01/1991,70720000,Accommodation and Food Service,N,38300
1991,April,04/01/1991,90000000,Government,N,127100
1991,April,04/01/1991,65610000,Educational Services,N,7700
1991,April,04/01/1991,55530000,Real Estate and Rental and Leasing,N,10900
1991,April,04/01/1991,31000000,Durable Goods,N,46100
1991,April,04/01/1991,0,Total Nonfarm,N,606600
1991,April,04/01/1991,60550000,Management of Companies and Enterprises,N,16100
1991,April,04/01/1991,90920000,State Government,N,40100
1991,April,04/01/1991,41000000,Wholesale Trade,N,33000
1991,April,04/01/1991,30000000,Manufacturing,N,72700
1991,April,04/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,24800
1991,April,04/01/1991,55520000,Finance and Insurance,N,19200
1991,May,05/01/1991,50000000,Information,N,18500
1991,May,05/01/1991,70000000,Leisure and Hospitality,N,45000
1991,May,05/01/1991,60560000,Administrative and Support and Waste Ser,N,30600
1991,May,05/01/1991,70710000,"Arts, Entertainment, and Recreation",N,6400
1991,May,05/01/1991,6000000,Goods Producing,N,100500
1991,May,05/01/1991,32000000,Nondurable Goods,N,26400
1991,May,05/01/1991,42000000,Retail Trade,N,65300
1991,May,05/01/1991,80000000,Other Services,N,19000
1991,May,05/01/1991,65620000,Health Care and Social Assistance,N,58900
1991,May,05/01/1991,65000000,Educational and Health Services,N,66800
1991,May,05/01/1991,55000000,Financial Activities,N,28800
1991,May,05/01/1991,90910000,Federal Government,N,23900
1991,May,05/01/1991,15000000,"Natural Resources, Mining and Constructi",N,28100
1991,May,05/01/1991,7000000,Service Providing,N,505900
1991,May,05/01/1991,11000000,Total Farm,N,1400
1991,May,05/01/1991,90930000,Local Government,N,63500
1991,May,05/01/1991,60540000,"Professional, Scientific and Technical S",N,31000
1991,May,05/01/1991,60000000,Professional and Business Services,N,77400
1991,May,05/01/1991,40000000,"Trade, Transportation and Utilities",N,123200
1991,May,05/01/1991,1000000,Total Wage and Salary,N,607800
1991,May,05/01/1991,70720000,Accommodation and Food Service,N,38600
1991,May,05/01/1991,90000000,Government,N,127200
1991,May,05/01/1991,65610000,Educational Services,N,7900
1991,May,05/01/1991,55530000,Real Estate and Rental and Leasing,N,10900
1991,May,05/01/1991,31000000,Durable Goods,N,46000
1991,May,05/01/1991,0,Total Nonfarm,N,606400
1991,May,05/01/1991,60550000,Management of Companies and Enterprises,N,15800
1991,May,05/01/1991,90920000,State Government,N,39800
1991,May,05/01/1991,41000000,Wholesale Trade,N,33000
1991,May,05/01/1991,30000000,Manufacturing,N,72400
1991,May,05/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,24900
1991,May,05/01/1991,55520000,Finance and Insurance,N,17900
1991,June,06/01/1991,50000000,Information,N,18500
1991,June,06/01/1991,70000000,Leisure and Hospitality,N,45900
1991,June,06/01/1991,60560000,Administrative and Support and Waste Ser,N,30700
1991,June,06/01/1991,70710000,"Arts, Entertainment, and Recreation",N,6600
1991,June,06/01/1991,6000000,Goods Producing,N,101800
1991,June,06/01/1991,32000000,Nondurable Goods,N,26700
1991,June,06/01/1991,42000000,Retail Trade,N,65300
1991,June,06/01/1991,80000000,Other Services,N,18900
1991,June,06/01/1991,65620000,Health Care and Social Assistance,N,58800
1991,June,06/01/1991,65000000,Educational and Health Services,N,66500
1991,June,06/01/1991,55000000,Financial Activities,N,28700
1991,June,06/01/1991,90910000,Federal Government,N,23800
1991,June,06/01/1991,11000000,Total Farm,N,1500
1991,June,06/01/1991,7000000,Service Providing,N,505400
1991,June,06/01/1991,15000000,"Natural Resources, Mining and Constructi",N,28600
1991,June,06/01/1991,90930000,Local Government,N,64000
1991,June,06/01/1991,60540000,"Professional, Scientific and Technical S",N,31100
1991,June,06/01/1991,60000000,Professional and Business Services,N,77600
1991,June,06/01/1991,40000000,"Trade, Transportation and Utilities",N,123200
1991,June,06/01/1991,1000000,Total Wage and Salary,N,608700
1991,June,06/01/1991,70720000,Accommodation and Food Service,N,39300
1991,June,06/01/1991,90000000,Government,N,126100
1991,June,06/01/1991,65610000,Educational Services,N,7700
1991,June,06/01/1991,55530000,Real Estate and Rental and Leasing,N,11100
1991,June,06/01/1991,31000000,Durable Goods,N,46500
1991,June,06/01/1991,0,Total Nonfarm,N,607200
1991,June,06/01/1991,60550000,Management of Companies and Enterprises,N,15800
1991,June,06/01/1991,90920000,State Government,N,38300
1991,June,06/01/1991,41000000,Wholesale Trade,N,33000
1991,June,06/01/1991,30000000,Manufacturing,N,73200
1991,June,06/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,24900
1991,June,06/01/1991,55520000,Finance and Insurance,N,17600
1991,July,07/01/1991,50000000,Information,N,18100
1991,July,07/01/1991,70000000,Leisure and Hospitality,N,45300
1991,July,07/01/1991,60560000,Administrative and Support and Waste Ser,N,30600
1991,July,07/01/1991,70710000,"Arts, Entertainment, and Recreation",N,6700
1991,July,07/01/1991,6000000,Goods Producing,N,103100
1991,July,07/01/1991,32000000,Nondurable Goods,N,27100
1991,July,07/01/1991,42000000,Retail Trade,N,64700
1991,July,07/01/1991,80000000,Other Services,N,18700
1991,July,07/01/1991,65620000,Health Care and Social Assistance,N,59200
1991,July,07/01/1991,65000000,Educational and Health Services,N,65800
1991,July,07/01/1991,55000000,Financial Activities,N,28900
1991,July,07/01/1991,90910000,Federal Government,N,23900
1991,July,07/01/1991,11000000,Total Farm,N,1500
1991,July,07/01/1991,7000000,Service Providing,N,500000
1991,July,07/01/1991,15000000,"Natural Resources, Mining and Constructi",N,29100
1991,July,07/01/1991,90930000,Local Government,N,60200
1991,July,07/01/1991,60540000,"Professional, Scientific and Technical S",N,31600
1991,July,07/01/1991,60000000,Professional and Business Services,N,78100
1991,July,07/01/1991,40000000,"Trade, Transportation and Utilities",N,122600
1991,July,07/01/1991,1000000,Total Wage and Salary,N,604600
1991,July,07/01/1991,70720000,Accommodation and Food Service,N,38600
1991,July,07/01/1991,90000000,Government,N,122500
1991,July,07/01/1991,65610000,Educational Services,N,6600
1991,July,07/01/1991,55530000,Real Estate and Rental and Leasing,N,11100
1991,July,07/01/1991,31000000,Durable Goods,N,46900
1991,July,07/01/1991,0,Total Nonfarm,N,603100
1991,July,07/01/1991,60550000,Management of Companies and Enterprises,N,15900
1991,July,07/01/1991,90920000,State Government,N,38400
1991,July,07/01/1991,41000000,Wholesale Trade,N,32700
1991,July,07/01/1991,30000000,Manufacturing,N,74000
1991,July,07/01/1991,43000000,"Transportation, Warehousing and Utilitie",N,25200
